package,file,line,pattern,snippet,classification
rlang,R/lifecycle-deprecated.R,106,native_entry,".Call(ffi_squash, x, ""logical"", is_spliced_bare, 1L)",benign
rlang,R/lifecycle-deprecated.R,115,native_entry,".Call(ffi_squash, x, ""integer"", is_spliced_bare, 1L)",benign
rlang,R/lifecycle-deprecated.R,124,native_entry,".Call(ffi_squash, x, ""double"", is_spliced_bare, 1L)",benign
rlang,R/lifecycle-deprecated.R,133,native_entry,".Call(ffi_squash, x, ""complex"", is_spliced_bare, 1L)",benign
rlang,R/lifecycle-deprecated.R,142,native_entry,".Call(ffi_squash, x, ""character"", is_spliced_bare, 1L)",benign
rlang,R/lifecycle-deprecated.R,151,native_entry,".Call(ffi_squash, x, ""raw"", is_spliced_bare, 1L)",benign
rlang,R/lifecycle-deprecated.R,158,native_entry,".Call(ffi_squash, x, ""list"", is_spliced_bare, -1L)",benign
rlang,R/lifecycle-deprecated.R,164,native_entry,".Call(ffi_squash, x, ""logical"", is_spliced_bare, -1L)",benign
rlang,R/lifecycle-deprecated.R,170,native_entry,".Call(ffi_squash, x, ""integer"", is_spliced_bare, -1L)",benign
rlang,R/lifecycle-deprecated.R,176,native_entry,".Call(ffi_squash, x, ""double"", is_spliced_bare, -1L)",benign
rlang,R/lifecycle-deprecated.R,182,native_entry,".Call(ffi_squash, x, ""complex"", is_spliced_bare, -1L)",benign
rlang,R/lifecycle-deprecated.R,188,native_entry,".Call(ffi_squash, x, ""character"", is_spliced_bare, -1L)",benign
rlang,R/lifecycle-deprecated.R,194,native_entry,".Call(ffi_squash, x, ""raw"", is_spliced_bare, -1L)",benign
rlang,R/lifecycle-deprecated.R,203,native_entry,".Call(ffi_squash, x, ""list"", predicate, 1L)",benign
rlang,R/lifecycle-deprecated.R,209,native_entry,".Call(ffi_squash, x, ""list"", predicate, -1L)",benign
rlang,R/lifecycle-deprecated.R,230,native_entry,dots <- .Call(,benign
rlang,R/lifecycle-deprecated.R,302,native_entry,".External2(ffi_eval, substitute(expr), as_environment(env, caller_env()))",benign
rlang,R/lifecycle-deprecated.R,307,native_entry,".External2(ffi_eval, substitute(expr), child_env(caller_env()))",benign
rlang,R/lifecycle-deprecated.R,516,native_entry,"return(.External2(ffi_eval, call, .env))",benign
rlang,R/lifecycle-deprecated.R,537,native_entry,".External2(ffi_eval, call, .env)",benign
rlang,R/lifecycle-deprecated.R,698,native_entry,"set_names(x, .Call(ffi_unescape_character, names_x))",benign
rlang,R/lifecycle-deprecated.R,816,native_entry,".Call(ffi_vec_coerce, x, type)",benign
rlang,R/lifecycle-deprecated.R,908,native_entry,"f_rhs(x) <- .Call(ffi_interp, f_rhs(x), env %||% f_env(x))",benign
rlang,R/lifecycle-deprecated.R,910,native_entry,"body(x) <- .Call(ffi_interp, body(x), env %||% fn_env(x))",benign
rlang,R/lifecycle-deprecated.R,912,native_entry,"x <- .Call(ffi_interp, x, env %||% parent.frame())",benign
rlang,R/lifecycle-deprecated.R,1173,native_entry,".External2(ffi_eval, expr, environment())",benign
rlang,R/names.R,3,native_entry,".Call(ffi_names_as_unique, names, quiet)",benign
rlang,R/node.R,25,native_entry,".Call(ffi_new_node, car, cdr)",benign
rlang,R/node.R,31,native_entry,".Call(ffi_node_car, x)",benign
rlang,R/node.R,36,native_entry,".Call(ffi_node_cdr, x)",benign
rlang,R/node.R,41,native_entry,".Call(ffi_node_caar, x)",benign
rlang,R/node.R,46,native_entry,".Call(ffi_node_cadr, x)",benign
rlang,R/node.R,51,native_entry,".Call(ffi_node_cdar, x)",benign
rlang,R/node.R,56,native_entry,".Call(ffi_node_cddr, x)",benign
rlang,R/node.R,62,native_entry,"invisible(.Call(ffi_node_poke_car, x, newcar))",benign
rlang,R/node.R,67,native_entry,"invisible(.Call(ffi_node_poke_cdr, x, newcdr))",benign
rlang,R/node.R,72,native_entry,"invisible(.Call(ffi_node_poke_caar, x, newcar))",benign
rlang,R/node.R,77,native_entry,"invisible(.Call(ffi_node_poke_cadr, x, newcar))",benign
rlang,R/node.R,82,native_entry,"invisible(.Call(ffi_node_poke_cdar, x, newcdr))",benign
rlang,R/node.R,87,native_entry,"invisible(.Call(ffi_node_poke_cddr, x, newcdr))",benign
rlang,R/node.R,107,native_entry,".Call(ffi_node_tag, x)",benign
rlang,R/node.R,112,native_entry,"invisible(.Call(ffi_node_poke_tag, x, newtag))",benign
rlang,R/node.R,154,native_entry,".Call(ffi_node_tree_clone, x)",benign
rlang,R/node.R,188,native_entry,".Call(ffi_pairlist_rev, x)",benign
rlang,R/node.R,203,native_entry,".Call(ffi_new_call, car, cdr)",benign
rlang,R/nse-defuse.R,184,native_entry,".Call(ffi_enquo, substitute(arg), parent.frame())",benign
rlang,R/nse-defuse.R,314,native_entry,".Call(ffi_enexpr, substitute(arg), parent.frame())",benign
rlang,R/nse-defuse.R,325,native_entry,.Call(,benign
rlang,R/nse-defuse.R,363,native_entry,".Call(ffi_ensym, substitute(arg), parent.frame())",benign
rlang,R/nse-defuse.R,410,native_entry,.Call(,benign
rlang,R/nse-defuse.R,424,native_entry,"info <- .External(ffi_capturearginfo, environment(), parent.frame())",benign
rlang,R/nse-defuse.R,430,native_entry,"dots <- .External(ffi_capturedots, environment())",benign
rlang,R/nse-defuse.R,607,native_entry,".External(ffi_capturearginfo, environment(), parent.frame())",benign
rlang,R/nse-defuse.R,610,native_entry,".External(ffi_capturedots, parent.frame())",benign
rlang,R/nse-defuse.R,616,native_entry,"on_package_load(""glue"", .Call(ffi_glue_is_here))",benign
rlang,R/obj.R,17,native_entry,".Call(ffi_duplicate, x, shallow)",benign
rlang,R/obj.R,26,native_entry,".Call(ffi_obj_address, maybe_missing(x))",benign
rlang,R/obj.R,35,native_entry,".Call(ffi_test_Rf_warning, msg)",benign
rlang,R/obj.R,38,native_entry,".Call(ffi_test_Rf_error, msg)",benign
rlang,R/obj.R,41,native_entry,".Call(ffi_test_Rf_warningcall, call, msg)",benign
rlang,R/obj.R,44,native_entry,".Call(ffi_test_Rf_errorcall, call, msg)",benign
rlang,R/obj.R,52,native_entry,".Call(ffi_vec_alloc, type, n)",benign
rlang,R/obj.R,56,native_entry,".Call(ffi_chr_get, x, i)",benign
rlang,R/obj.R,60,native_entry,".Call(ffi_list_poke, x, i, value)",benign
rlang,R/operators.R,64,native_entry,".Call(ffi_replace_na, x, y)",benign
rlang,R/quo.R,73,native_entry,".Call(ffi_quo_is_missing, quo)",benign
rlang,R/quo.R,91,native_entry,".Call(ffi_quo_is_symbolic, quo)",benign
rlang,R/quo.R,96,native_entry,".Call(ffi_quo_is_null, quo)",benign
rlang,R/quo.R,102,native_entry,".Call(ffi_quo_get_expr, quo)",benign
rlang,R/quo.R,107,native_entry,".Call(ffi_quo_get_env, quo)",benign
rlang,R/quo.R,114,native_entry,".Call(ffi_quo_set_expr, quo, expr)",benign
rlang,R/quo.R,120,native_entry,".Call(ffi_quo_set_env, quo, env)",benign
rlang,R/quo.R,179,native_entry,".Call(ffi_new_quosure, expr, env)",benign
rlang,R/raw.R,31,native_entry,".Call(""ffi_raw_deparse_str"", x, prefix, suffix)",benign
rlang,R/rlang-package.R,10,native_entry,.Call(ffi_compiled_by_gcc),benign
rlang,R/session.R,14,pkg_install,"#'  packages are installed with `pak::pkg_install()` if available, or",benign
rlang,R/session.R,15,pkg_install,#'  [utils::install.packages()] otherwise. If the session is non,benign
rlang,R/session.R,307,pkg_install,utils::install.packages(missing_pkgs),note
rlang,R/standalone-downstream-deps.R,254,pkg_install,utils::install.packages(pkgs),note
rlang,R/standalone-downstream-deps.R,276,pkg_install,"""Please update %s with `install.packages(\""%s\"")` and restart R."",",benign
rlang,R/standalone-linked-version.R,28,pkg_install,"""Please update %s with `install.packages(\""%s\"")` and restart R."",",benign
rlang,R/standalone-linked-version.R,44,native_entry,# Construct call to avoid NOTE when argument to `.Call()` is not,benign
rlang,R/standalone-s3-register.R,23,ns_hook,#' can be called from your package's `.onLoad()` to dynamically register,benign
rlang,R/standalone-s3-register.R,58,ns_hook,#' .onLoad <- function(...) {,benign
rlang,R/standalone-s3-register.R,102,Sys_getenv,"} else if (identical(Sys.getenv(""NOT_CRAN""), ""true"")) {",benign
rlang,R/state.R,124,Sys_getenv,"if (identical(Sys.getenv(""TESTTHAT""), ""true"")) {",benign
rlang,R/sym.R,66,native_entry,".Call(ffi_symbol, x)",benign
rlang,R/sym.R,157,native_entry,"return(.Call(ffi_sym_as_character, x))",benign
rlang,R/trace.R,79,source_call,"#' source(conn, echo = TRUE, local = TRUE)",benign
rlang,R/trace.R,89,source_call,"#' source(conn, echo = TRUE, local = TRUE)",benign
rlang,R/type-check-number.R,51,native_entry,(exit_code <- .Call(,benign
rlang,R/type-check-number.R,96,native_entry,(exit_code <- .Call(,benign
rlang,R/type-check-scalar.R,43,native_entry,.Call(,benign
rlang,R/types.R,32,native_entry,".Call(ffi_is_list, x, n)",benign
rlang,R/types.R,46,native_entry,".Call(ffi_is_atomic, x, n)",benign
rlang,R/types.R,51,native_entry,".Call(ffi_is_vector, x, n)",benign
rlang,R/types.R,56,native_entry,".Call(ffi_is_finite, x)",benign
rlang,R/types.R,62,native_entry,".Call(ffi_is_integer, x, n)",benign
rlang,R/types.R,67,native_entry,".Call(ffi_is_double, x, n, finite)",benign
rlang,R/types.R,72,native_entry,".Call(ffi_is_complex, x, n, finite)",benign
rlang,R/types.R,77,native_entry,".Call(ffi_is_character, x, n, NULL, NULL)",benign
rlang,R/types.R,90,native_entry,".Call(ffi_is_character, x, n, missing, empty)",benign
rlang,R/types.R,95,native_entry,".Call(ffi_is_logical, x, n)",benign
rlang,R/types.R,100,native_entry,".Call(ffi_is_raw, x, n)",benign
rlang,R/types.R,131,native_entry,".Call(ffi_is_list, x, 1L)",benign
rlang,R/types.R,136,native_entry,".Call(ffi_is_atomic, x, 1L)",benign
rlang,R/types.R,141,native_entry,".Call(ffi_is_vector, x, 1L)",benign
rlang,R/types.R,146,native_entry,".Call(ffi_is_integer, x, 1L)",benign
rlang,R/types.R,151,native_entry,".Call(ffi_is_double, x, 1L, NULL)",benign
rlang,R/types.R,156,native_entry,".Call(ffi_is_complex, x, 1L, NULL)",benign
rlang,R/types.R,166,native_entry,".Call(ffi_is_logical, x, 1L)",benign
rlang,R/types.R,171,native_entry,".Call(ffi_is_raw, x, 1L)",benign
rlang,R/types.R,178,native_entry,".Call(ffi_is_string, x, string, NULL)",benign
rlang,R/types.R,182,native_entry,".Call(ffi_is_string, x, string, empty)",benign
rlang,R/types.R,354,native_entry,".Call(ffi_is_integerish, x, n, finite)",benign
rlang,R/types.R,364,native_entry,".Call(ffi_is_integerish, x, 1L, finite)",benign
rlang,R/types.R,468,native_entry,".Call(ffi_is_reference, x, y)",benign
rlang,R/utils-encoding.R,41,native_entry,".Call(ffi_unescape_character, as.character(x))",benign
rlang,R/utils-encoding.R,83,native_entry,".Call(ffi_unescape_character, chr)",benign
rlang,R/utils.R,231,fs_write,"writeLines(src, file)",note
rlang,R/utils.R,232,source_call,"source(file, local = env, keep.source = TRUE)",note
rlang,R/utils.R,236,native_entry,".Call(ffi_chr_has_curly, x)",benign
rlang,R/utils.R,298,Sys_getenv,"identical(Sys.getenv(""TESTTHAT""), ""true"")",benign
rlang,R/utils.R,328,Sys_getenv,"nzchar(Sys.getenv(""TESTTHAT""))",benign
rlang,R/vec-new.R,61,native_entry,".Call(ffi_squash, dots_values(...), ""logical"", is_spliced_bare, 1L)",benign
rlang,R/vec-new.R,66,native_entry,".Call(ffi_squash, dots_values(...), ""integer"", is_spliced_bare, 1L)",benign
rlang,R/vec-new.R,71,native_entry,".Call(ffi_squash, dots_values(...), ""double"", is_spliced_bare, 1L)",benign
rlang,R/vec-new.R,76,native_entry,".Call(ffi_squash, dots_values(...), ""complex"", is_spliced_bare, 1L)",benign
rlang,R/vec-new.R,82,native_entry,".Call(ffi_squash, dots_values(...), ""character"", is_spliced_bare, 1L)",benign
rlang,R/vec-new.R,99,native_entry,".Call(ffi_squash, dots, ""raw"", is_spliced_bare, 1L)",benign
rlang,R/vec.R,80,native_entry,".Call(ffi_vec_poke_n, x, start, y, from, n)",benign
rlang,R/vec.R,90,native_entry,".Call(ffi_vec_poke_range, x, start, y, from, to)",benign
rlang,R/weakref.R,68,native_entry,".Call(ffi_new_weakref, key, value, finalizer, on_quit)",benign
rlang,R/weakref.R,79,native_entry,".Call(ffi_wref_key, x)",benign
rlang,R/weakref.R,85,native_entry,".Call(ffi_wref_value, x)",benign
rlang,R/weakref.R,92,native_entry,".Call(ffi_is_weakref, x)",benign
rlang,R/zzz.R,1,ns_hook,".onLoad <- function(lib, pkg) {",note
rlang,R/zzz.R,5,native_entry,".Call(ffi_init_r_library, rlang_ns)",benign
rlang,R/zzz.R,6,native_entry,".Call(ffi_init_rlang, rlang_ns)",benign
rlang,R/zzz.R,10,ns_hook,.onUnload <- function(lib) {,note
rlang,R/zzz.R,11,native_entry,.Call(ffi_fini_rlang),benign
rlang,src/rlang/rlang.c,93,c_getenv,"getenv(""RLIB_USE_LOCAL_PRECIOUS_LIST"") || getenv(""CI"");",benign
rmarkdown,R/beamer_presentation.R,239,system_call,"system(command, intern = TRUE),",note
rmarkdown,R/context_document.R,116,system_call,"system2(sys_context, c(output_file, context_args), stdout = stdout)",note
rmarkdown,R/draft.R,121,fs_write,"file.copy(from = f, to = to, overwrite = FALSE, recursive = TRUE)",note
rmarkdown,R/draft.R,125,fs_write,"file.rename(file.path(dirname(file), ""skeleton.Rmd""), file)",note
rmarkdown,R/github_document.R,162,Sys_getenv,"preview_dir <- Sys.getenv(""RMARKDOWN_PREVIEW_DIR"", unset = NA)",benign
rmarkdown,R/github_document.R,165,fs_write,"file.copy(preview_file, relocated_preview_file)",note
rmarkdown,R/html_dependencies.R,443,Sys_getenv,"session_port <- Sys.getenv(""RSTUDIO_SESSION_PORT"")",benign
rmarkdown,R/html_notebook.R,175,fs_write,"file.rename(output_file, nb_output_file)",note
rmarkdown,R/html_resource_copy.R,47,system_call,# it exists on the local file system (this also excludes external,benign
rmarkdown,R/html_resource_copy.R,66,fs_write,"file.copy(in_file, target_res_file)",note
rmarkdown,R/html_resources.R,195,fs_write,"file.copy(file.path(input_dir, output_render_file), output_target_file)",note
rmarkdown,R/html_resources.R,435,fs_write,"file.copy(path, dest)",note
rmarkdown,R/ioslides_presentation.R,82,pipe_conn,#'   pipe (|) character. For example:,benign
rmarkdown,R/ioslides_presentation.R,362,fs_write,"file.copy(from = logo, to = logo_path)",note
rmarkdown,R/ioslides_presentation.R,394,fs_write,"if (!file.create(lua_writer, showWarnings = FALSE))",note
rmarkdown,R/ioslides_presentation.R,434,system_call,"codepage <- as.numeric(gsub(""\\D"", """", system2(""chcp"", stdout = TRUE)))",note
rmarkdown,R/ioslides_presentation.R,438,system_call,"on.exit(system2(""chcp"", args = codepage, stdout = TRUE), add = TRUE)",note
rmarkdown,R/ioslides_presentation.R,441,system_call,"system2(""chcp"", args = 65001, stdout = TRUE)",note
rmarkdown,R/pandoc.R,104,system_call,result <- system(command),note
rmarkdown,R/pandoc.R,156,system_call,"result <- system(command, intern = TRUE)",note
rmarkdown,R/pandoc.R,176,system_call,#' Determine whether pandoc is currently available on the system (optionally,benign
rmarkdown,R/pandoc.R,448,fs_write,file.create(output),note
rmarkdown,R/pandoc.R,508,Sys_getenv,"local_path <- Sys.getenv(""RMARKDOWN_MATHJAX_PATH"", unset = NA)",benign
rmarkdown,R/pandoc.R,658,Sys_getenv,"Sys.getenv(""RSTUDIO_PANDOC""),",benign
rmarkdown,R/pandoc.R,690,system_call,"system(paste(shQuote(path), ""--version""), intern = TRUE)",note
rmarkdown,R/pandoc.R,722,Sys_getenv,"lc_all <- Sys.getenv(""LC_ALL"", unset = NA)",benign
rmarkdown,R/pandoc.R,726,Sys_setenv,"on.exit(Sys.setenv(LC_ALL = lc_all), add = TRUE)",note
rmarkdown,R/pandoc.R,729,Sys_getenv,"lc_ctype <- Sys.getenv(""LC_CTYPE"", unset = NA)",benign
rmarkdown,R/pandoc.R,733,Sys_setenv,"on.exit(Sys.setenv(LC_CTYPE = lc_ctype), add = TRUE)",note
rmarkdown,R/pandoc.R,737,Sys_getenv,"is.na(Sys.getenv(""HOME"", unset = NA))) {",benign
rmarkdown,R/pandoc.R,742,Sys_getenv,"is.na(Sys.getenv(""LANG"", unset = NA))) {",benign
rmarkdown,R/pandoc.R,744,Sys_setenv,Sys.setenv(LANG = detect_generic_lang()),note
rmarkdown,R/pandoc.R,749,Sys_getenv,"identical(Sys.getenv(""LANG""), ""en_US"")) {",benign
rmarkdown,R/pandoc.R,750,Sys_setenv,"Sys.setenv(LANG = ""en_US.UTF-8"")",note
rmarkdown,R/pandoc.R,751,Sys_setenv,"on.exit(Sys.setenv(LANG = ""en_US""), add = TRUE)",note
rmarkdown,R/pandoc.R,766,system_call,"locales <- system(paste(locale_util, ""-a""), intern = TRUE)",note
rmarkdown,R/pandoc.R,808,shell_call,"# interpreted by the shell (e.g. redirection, wildcard expansion, etc.) --",benign
rmarkdown,R/params.R,137,fs_write,"file.copy(files, files2)",note
rmarkdown,R/pdf_document.R,245,fs_write,"file.copy(saved_files_dir, intermediates_dir, recursive = TRUE)",note
rmarkdown,R/performance.R,72,fs_write,"file.copy(pkg_file(""rmd/h/rmarkdown/rmd_perf.css""),",note
rmarkdown,R/powerpoint_presentation.R,107,fs_write,"file.copy(doc2, doc3)",note
rmarkdown,R/publish_site.R,37,pkg_install,"""Please install rsconnect with install.packages(\""rsconnect\"")"")",benign
rmarkdown,R/render.R,368,fs_write,"file.copy(input, input_no_shell_chars, overwrite = TRUE)",note
rmarkdown,R/render.R,410,fs_write,"file.copy(input, spin_input, overwrite = TRUE)",note
rmarkdown,R/render.R,460,source_call,"source(global_r, local = envir)",note
rmarkdown,R/render.R,966,fs_write,"renamed <- suppressWarnings(file.rename(pandoc_output_tmp_path, output))",benign
rmarkdown,R/render.R,972,fs_write,"copied <- file.copy(pandoc_output_tmp_path, output, overwrite = TRUE)",benign
rmarkdown,R/render.R,997,fs_write,"file.rename(file_with_ext(texfile, ""pdf""), output_file)",note
rmarkdown,R/render.R,1041,fs_write,"file.copy(input, file_with_ext(output_file, ""md""), overwrite = TRUE)",note
rmarkdown,R/render.R,1092,fs_write,"file.copy(from = from,",note
rmarkdown,R/render.R,1097,fs_write,"file.rename(from = target_stage_dir,",note
rmarkdown,R/render.R,1113,ns_hook,.render_context <- NULL # initialized in .onLoad,note
rmarkdown,R/render_site.R,459,fs_write,"file.rename(output, output_dest)",note
rmarkdown,R/render_site.R,469,fs_write,"file.copy(file.path(lib_dir, lib), output_lib_dir, recursive = TRUE)",note
rmarkdown,R/render_site.R,561,fs_write,"file.copy(from = file.path(input, files),",note
rmarkdown,R/render_site.R,681,fs_write,file.copy(,note
rmarkdown,R/shiny.R,166,source_call,"source(global_r, local = FALSE)",note
rmarkdown,R/shiny.R,294,Sys_getenv,"if (nzchar(Sys.getenv(""RSTUDIO"")))",benign
rmarkdown,R/shiny.R,382,Sys_getenv,"if (nzchar(Sys.getenv(""RSTUDIO""))) {",benign
rmarkdown,R/shiny.R,383,Sys_getenv,"local_mathjax <- Sys.getenv(""RMARKDOWN_MATHJAX_PATH"")",benign
rmarkdown,R/shiny.R,603,Sys_getenv,"if (nzchar(Sys.getenv(""RSTUDIO"")))",benign
rmarkdown,R/shiny_prerendered.R,70,source_call,"source(global_r, local = FALSE)",note
rmarkdown,R/shiny_prerendered.R,79,source_call,"server <- source(server_r, local = server_r_env)$value",note
rmarkdown,R/shiny_prerendered.R,110,Sys_getenv,"prerender_option <- tolower(Sys.getenv(""RMARKDOWN_RUN_PRERENDER"", ""1""))",benign
rmarkdown,R/shiny_prerendered.R,172,Sys_getenv,"if (nzchar(Sys.getenv(""RSTUDIO"")))",benign
rmarkdown,R/shiny_prerendered.R,334,Sys_getenv,"if (nzchar(Sys.getenv(""RMARKDOWN_SHINY_PRERENDERED_DEVMODE"")))",benign
rmarkdown,R/shiny_prerendered.R,379,fs_write,"writeLines("""", con = con)",note
rmarkdown,R/shiny_prerendered.R,709,fs_write,"writeLines(lines, con = con)",note
rmarkdown,R/shiny_prerendered.R,749,load_call,"load(rdata_file, envir = server_envir)",note
rmarkdown,R/util.R,124,fs_write,"writeLines(enc2utf8(text), con, ..., useBytes = TRUE)",note
rmarkdown,R/util.R,133,load_call,"yaml_load <- function(...) yaml::yaml.load(..., eval.expr = TRUE)",benign
rmarkdown,R/util.R,269,fs_write,"suppressWarnings(file.rename(from, to)) || {",note
rmarkdown,R/util.R,270,fs_write,"file.copy(from, dirname(to), recursive = TRUE) && unlink(from, recursive = TRUE)",note
rmarkdown,R/util.R,294,shell_call,# the shell (require quoting/escaping),benign
rmarkdown,R/util.R,305,Sys_getenv,"sanitized_path <- gsub(""\\"", ""\\\\"", Sys.getenv(""PATH""), fixed = TRUE)",benign
rmarkdown,R/util.R,307,system_call,"system(paste0(""PATH=\"""", sanitized_path, ""\"" /usr/bin/which "", program),",note
rmarkdown,R/util.R,495,shell_call,"shell(cmd, intern = intern, wait = wait, ...)",note
rmarkdown,R/util.R,497,system_call,"system(cmd, intern = intern, wait = wait, ...)",note
rmarkdown,R/zzz.R,1,ns_hook,".onLoad <- function(lib, pkg) {",note
rstudioapi,R/auth.R,123,pkg_install,"stop(""Package 'R6' is required when as = \""AzureToken\"". Please install it with: install.packages('R6')"")",benign
rstudioapi,R/auth.R,496,Sys_getenv,"if (Sys.getenv(""POSIT_PRODUCT"") == ""WORKBENCH"") {",benign
